origin,destination,amount,type,src_country,dst_country
C3193,M5262,26869.806498071786,CREDIT,GR,AU
C3249,M2157,448952.7349540212,TRANSFER,AU,JP
C1392,M8212,408199.99231433973,PAYMENT,FR,JP
C7688,M2597,988852.8269763709,CASH_OUT,IN,US
C2057,M5173,502251.51350150834,DEBIT,AU,AU
C6809,M8307,657236.5811680293,CREDIT,JP,IN
C1403,M5331,995889.9706040273,TRANSFER,GR,ZA
C2245,M2654,904129.6078657462,PAYMENT,GB,IN
C5836,M1725,455486.4740520686,TRANSFER,AU,FR
C3913,M3734,613477.5318474117,DEBIT,US,US
C5465,M1384,989306.6241217,DEBIT,US,GR
C2433,M4457,263721.15042567154,CREDIT,AU,US
C2396,M5406,921498.9868498542,DEBIT,FR,ZA
C4636,M3966,768735.3827238353,TRANSFER,US,IN
C7852,M8331,110356.69752092416,PAYMENT,GB,BR
C6831,M5071,285715.6111837897,DEBIT,FR,AU
C4827,M4806,72518.44837956496,TRANSFER,ZA,AU
C1923,M7887,882239.0084711614,DEBIT,GB,US
C7624,M3011,225104.6879304609,CASH_OUT,FR,GB
C4372,M3310,419892.9123013573,CREDIT,GR,BR
C7856,M2126,18996.687595727977,TRANSFER,GR,US
C1559,M7898,817696.5676431005,PAYMENT,IN,BR
C2344,M6849,748070.1360905922,CASH_OUT,GB,ZA
C1033,M1066,168269.91864132695,CASH_OUT,IN,US
C3425,M6373,561805.99319516,TRANSFER,FR,US
C2946,M8762,705149.0159151428,PAYMENT,AU,FR
C6715,M1020,187497.18407808273,CASH_OUT,IN,IN
C6900,M7869,557529.9392464694,CREDIT,ZA,GB
C5053,M5417,304248.4092185218,PAYMENT,BR,BR
C1713,M3840,560084.2065077705,PAYMENT,GB,ZA
C8769,M4923,540758.7197248933,DEBIT,BR,JP
C3097,M5343,104600.471733973,TRANSFER,BR,GR
C7996,M5557,173018.72291199444,CASH_OUT,ZA,GR
C4492,M8525,943895.7521148612,TRANSFER,US,GB
C2755,M5275,234046.79818038963,PAYMENT,GB,AU
C5726,M1436,662032.3058743454,DEBIT,IN,GR
C5510,M7922,656418.8621438679,CREDIT,US,US
C4766,M3572,553407.1197047812,TRANSFER,FR,FR
C3889,M2371,385959.98963925196,CREDIT,BR,ZA
C7035,M3937,982104.0270604154,TRANSFER,GB,JP
C2179,M7095,624249.781932485,CASH_OUT,IN,AU
C3770,M8450,442507.3180485404,DEBIT,IN,AU
C8718,M5909,605209.1578875306,PAYMENT,GR,GB
C4064,M2916,886575.3762469747,CASH_OUT,FR,JP
C7129,M8656,702591.5070836579,DEBIT,IN,BR
C5719,M1704,257643.7856977379,CASH_OUT,JP,ZA
C6425,M8817,553913.7868449703,TRANSFER,FR,AU
C4108,M1876,623597.8863583236,DEBIT,JP,BR
C2711,M2851,926801.3369633354,PAYMENT,ZA,BR
C5486,M2858,935663.7740023219,CASH_OUT,BR,JP
C5155,M8701,615118.8288189375,DEBIT,GR,GB
C5733,M8565,373954.19925280026,DEBIT,JP,GR
C3751,M5474,832070.7021557847,CASH_OUT,FR,IN
C5634,M5904,387746.8416663793,PAYMENT,JP,US
C6896,M4623,185316.9209949962,CREDIT,US,BR
C1033,M1559,712444.6515411114,CASH_OUT,JP,GR
C5154,M5669,587750.0454295437,TRANSFER,GR,US
C6423,M2402,376368.04240414,TRANSFER,GB,AU
C8016,M2257,485832.2171055759,CASH_OUT,IN,AU
C2200,M4746,787979.9948632229,CREDIT,FR,BR
C5210,M1898,254813.63313103915,CREDIT,IN,FR
C1671,M7592,810888.2683847252,CREDIT,GR,GB
C7393,M6012,204280.79260181464,PAYMENT,JP,GR
C7661,M1737,275597.86317162035,CASH_OUT,US,IN
C8129,M7210,473471.2117173723,TRANSFER,JP,IN
C5706,M4865,541249.8879124509,CREDIT,BR,FR
C2912,M3410,436057.0385974048,CASH_OUT,US,GR
C6219,M6015,650253.9463598308,DEBIT,BR,GB
C7337,M6787,529064.6043341017,CREDIT,ZA,GB
C5444,M1280,575953.8157202594,DEBIT,GR,FR
C7993,M5671,470798.3322325213,TRANSFER,ZA,JP
C4482,M7879,368255.0498811455,CASH_OUT,IN,GR
C5345,M7938,625385.8381569249,TRANSFER,GB,BR
C3306,M2692,231600.4291795216,PAYMENT,GR,GR
C5434,M1672,105484.15240940111,CASH_OUT,JP,GR
C7890,M7522,381852.670785586,TRANSFER,US,US
C5439,M4150,22450.234063563636,DEBIT,AU,JP
C3037,M6440,460337.0854178409,PAYMENT,GB,AU
C2039,M7971,981796.595692128,DEBIT,US,AU
C3769,M5107,324053.37553226703,CREDIT,BR,GB
C6131,M3794,58322.764511660025,DEBIT,JP,JP
C1595,M3713,495876.8003267623,CREDIT,IN,GR
C6733,M3248,343564.258169479,CREDIT,JP,JP
C4107,M1005,634557.0505278206,DEBIT,GR,GB
C5916,M1789,632655.2574740289,CREDIT,BR,GR
C6242,M3487,589999.454080462,PAYMENT,JP,GB
C2056,M5046,456664.06513550045,CASH_OUT,FR,IN
C7513,M4254,706889.4980886503,PAYMENT,BR,JP
C2498,M8959,222593.78252154615,CREDIT,ZA,FR
C6365,M5427,698404.8825943731,CREDIT,GB,GR
C3299,M6227,482319.32265744207,DEBIT,BR,GR
C3724,M6229,688661.9077044318,TRANSFER,US,BR
C1816,M4866,548866.1197292949,PAYMENT,GB,ZA
C3244,M6828,754160.0168376071,CASH_OUT,FR,BR
C2472,M4771,616253.2928684457,DEBIT,BR,BR
C8503,M5760,15821.821440230271,DEBIT,AU,ZA
C6820,M7330,225366.0508424815,PAYMENT,GB,AU
C7814,M5264,448062.8204868178,CASH_OUT,BR,GR
C5713,M6875,311236.9112575774,CREDIT,FR,FR
C6268,M3206,618129.7515153692,DEBIT,ZA,GB
C3406,M6304,468689.6215872931,DEBIT,FR,GR
C8382,M6821,616184.9195099641,CREDIT,AU,BR
C6386,M3894,98414.41902717216,PAYMENT,FR,GB
C8057,M5925,141989.96460490394,TRANSFER,GR,GR
C2401,M7465,561700.1117034095,CREDIT,IN,BR
C7218,M4924,752668.397420131,CREDIT,ZA,JP
C8551,M4478,338646.32887365296,TRANSFER,US,US
C7714,M4166,45104.54346184372,TRANSFER,US,GR
C7536,M4843,84844.78589130435,TRANSFER,FR,AU
C4416,M2342,505647.4979562485,CREDIT,JP,GB
C6082,M2893,516530.4550115301,CASH_OUT,ZA,US
C2955,M2916,973446.1803075573,CREDIT,IN,FR
C5272,M3069,694617.6661341847,TRANSFER,JP,GR
C1820,M1393,910466.4951597695,CREDIT,FR,GR
C8804,M3562,254945.63645090585,TRANSFER,BR,GR
C8085,M2051,837364.3741144661,DEBIT,AU,GR
C7454,M7511,164677.42981036278,PAYMENT,ZA,JP
C6868,M3686,210004.50059971222,CASH_OUT,GR,US
C5316,M3681,835424.4091310063,CREDIT,GB,FR
C8354,M7622,553256.4657860079,PAYMENT,US,IN
C4686,M1316,169352.79513924167,TRANSFER,AU,BR
C2025,M8873,490264.5289813338,TRANSFER,GR,JP
C7387,M6137,285651.1998378024,PAYMENT,BR,IN
C8839,M1653,355093.235400656,DEBIT,AU,GB
C5420,M7410,236600.81475668622,CREDIT,BR,US
C4213,M3964,192676.89566417073,CASH_OUT,ZA,FR
C4288,M1566,738376.9571223017,CASH_OUT,ZA,ZA
C1500,M2945,567202.1753991597,CASH_OUT,BR,US
C1048,M8867,602808.5969879132,CASH_OUT,JP,IN
C7745,M6035,104995.45434818493,CREDIT,GB,ZA
C6941,M5716,348813.56455659424,PAYMENT,GR,GB
C1719,M2546,6235.671439106265,PAYMENT,AU,GR
C2195,M5041,463786.36670539377,CREDIT,ZA,AU
C1972,M4523,290305.1985806046,CASH_OUT,US,BR
C8402,M4836,609152.7624876174,CASH_OUT,GR,JP
C6385,M8427,423121.2406410397,DEBIT,US,JP
C5407,M5824,898770.9078354662,CREDIT,BR,GR
C3690,M8226,659402.9648987278,DEBIT,GR,IN
C7198,M1764,224701.92738481067,CREDIT,JP,US
C1300,M2604,310914.1760334972,PAYMENT,BR,JP
C5627,M5218,434736.8106252714,DEBIT,ZA,AU
C4093,M8189,931110.0361060511,CREDIT,GB,IN
C7014,M3218,943111.4172169773,DEBIT,IN,IN
C5415,M5810,85679.89252173615,TRANSFER,GB,BR
C8905,M2075,33705.5946418328,CREDIT,US,US
C1504,M1289,725342.6799467128,CREDIT,IN,BR
C4644,M5250,498934.79917894374,CASH_OUT,IN,JP
C1100,M2542,135118.95797638744,TRANSFER,GR,JP
C8962,M2689,823687.3048326058,CASH_OUT,GB,JP
C2560,M7308,748312.454888812,TRANSFER,ZA,FR
C4557,M2129,414558.66414571245,TRANSFER,ZA,GR
C2795,M6155,191535.5515902734,CASH_OUT,ZA,BR
C6283,M3892,809454.7669395562,CREDIT,BR,GB
C5615,M2855,160937.73999317124,DEBIT,GR,GR
C5415,M5312,40258.840481404084,DEBIT,GR,IN
C5450,M2870,377214.21059067623,CREDIT,GB,US
C6176,M7403,186479.8239905901,TRANSFER,AU,AU
C7117,M1898,592398.2988891989,DEBIT,JP,JP
C8188,M3812,548654.8033822563,PAYMENT,FR,IN
C2461,M3922,573490.9190007547,CASH_OUT,AU,BR
C7238,M8342,830587.803079424,DEBIT,GB,GB
C5801,M8576,30096.028161105176,DEBIT,IN,GB
C2621,M2438,809877.3948314814,TRANSFER,BR,AU
C5363,M1117,201661.43288775257,TRANSFER,FR,GR
C6623,M1155,831235.3253163552,CREDIT,FR,FR
C1964,M7016,551741.5242734901,DEBIT,GR,AU
C4937,M1509,885695.705167793,CREDIT,JP,BR
C4638,M2845,757867.165877082,TRANSFER,AU,AU
C2642,M4342,127319.21853465486,CREDIT,ZA,ZA
C6356,M4047,594667.6345969731,TRANSFER,GR,FR
C6750,M2864,937882.47936595,PAYMENT,FR,IN
C7521,M1059,455432.55871348444,PAYMENT,ZA,GB
C1976,M2402,802174.7894745904,CREDIT,AU,BR
C4167,M1747,160176.13331927222,CASH_OUT,AU,JP
C1878,M6112,856465.7813177134,CREDIT,GB,FR
C8208,M7063,429158.0184818337,PAYMENT,FR,US
C8814,M5375,259667.66874310852,DEBIT,FR,JP
C6236,M3869,556966.9013310556,PAYMENT,JP,ZA
C3413,M8433,73940.9684659422,PAYMENT,FR,GB
C1124,M8365,745153.1005768524,PAYMENT,US,AU
C5504,M6543,723397.9144258137,TRANSFER,ZA,AU
C3469,M2088,770936.7999120248,PAYMENT,GR,FR
C7496,M8012,741780.0587390811,PAYMENT,AU,IN
C7046,M4679,196776.63613503784,TRANSFER,BR,FR
C4590,M1978,767240.8382211513,TRANSFER,ZA,GB
C8625,M3903,975602.6586080557,TRANSFER,IN,JP
C7576,M7799,661665.7069004191,PAYMENT,JP,IN
C2241,M3071,55174.5429902723,DEBIT,ZA,AU
C7239,M6504,913725.9315712977,TRANSFER,GB,JP
C7429,M4479,276353.945335594,DEBIT,GR,ZA
C1465,M1358,648424.6537631785,DEBIT,JP,IN
C5380,M5820,558948.0477028008,PAYMENT,AU,BR
C2848,M6210,624615.6430888475,PAYMENT,BR,FR
C4352,M1959,337271.34511560807,CASH_OUT,GB,FR
C5913,M1083,770383.0306978014,CREDIT,GB,BR
C1693,M7144,18946.375547677482,TRANSFER,IN,GR
C2587,M4175,896140.5215888892,PAYMENT,JP,JP
C5325,M5958,788715.3044435615,DEBIT,FR,GB
C5213,M3005,792662.5556771577,TRANSFER,JP,IN
C8329,M6542,58493.831609237444,CREDIT,BR,ZA
C1047,M7780,261196.54826307364,TRANSFER,AU,GR
C8566,M2660,869215.853719272,CASH_OUT,IN,FR
C7151,M7247,950506.6750261754,PAYMENT,IN,ZA
C1365,M2899,554527.1217613453,CASH_OUT,JP,BR
C4369,M6088,635928.438477269,PAYMENT,GB,US
C3766,M2418,257699.74470054617,PAYMENT,IN,AU
C2953,M7571,70559.78695081933,PAYMENT,BR,AU
C5047,M6243,903542.5422388972,CREDIT,IN,US
C2680,M4214,40804.01663038305,DEBIT,GB,GR
C3223,M3187,428893.6727771936,CASH_OUT,BR,BR
C6088,M2381,807131.2488756498,TRANSFER,BR,ZA
C4232,M1412,353701.7193150536,CASH_OUT,GR,FR
C2250,M8344,771585.4477815403,CASH_OUT,FR,BR
C2383,M7392,259560.05837842516,CASH_OUT,GB,GB
C5450,M5073,376413.93000437424,TRANSFER,BR,IN
C6027,M1568,573975.8019354815,DEBIT,US,AU
C4936,M5803,223550.29783860428,CREDIT,FR,JP
C7210,M4713,502859.46558694984,CREDIT,US,IN
C7976,M6713,179741.3004168805,CREDIT,GB,FR
C2755,M1795,658931.1721706545,TRANSFER,US,FR
C6801,M6422,949441.4454503942,CREDIT,JP,ZA
C3804,M2147,843271.1077187113,TRANSFER,BR,AU
C4952,M8709,624911.6794596037,TRANSFER,FR,JP
C1271,M5266,858960.2002237104,DEBIT,GB,GR
C1312,M4327,566118.50675589,CREDIT,US,GB
C7142,M5386,19690.571559251148,PAYMENT,GR,ZA
C6010,M8398,13422.709744889886,CREDIT,ZA,GR
C3601,M8876,330118.5670616911,TRANSFER,AU,GB
C8588,M6073,47263.2755391782,CREDIT,JP,AU
C4831,M1414,614409.0765435605,CASH_OUT,IN,US
C3189,M3081,715746.5052461816,PAYMENT,ZA,AU
C2330,M8428,591540.346679397,CREDIT,US,GR
C3390,M8804,660775.4941532555,CASH_OUT,IN,IN
C5453,M4751,631561.2784186752,PAYMENT,GR,US
C4880,M4373,804867.7424124202,TRANSFER,US,BR
C8500,M7227,83688.22147145327,CASH_OUT,JP,IN
C4297,M5904,712475.3224763063,PAYMENT,JP,GR
C1634,M4186,230784.79135454117,DEBIT,JP,AU
C1927,M8231,7892.7223727621495,DEBIT,GR,IN
C3160,M2477,988985.4507962725,PAYMENT,FR,JP
C8636,M6248,165699.4690746525,CASH_OUT,BR,FR
C4244,M4013,978426.9152701461,DEBIT,ZA,IN
C3584,M5618,479327.33725395746,TRANSFER,AU,GB
C3773,M6572,357650.65863372653,PAYMENT,BR,ZA
C3918,M2476,972143.5524862142,CREDIT,IN,ZA
C6206,M3631,116840.54448692198,PAYMENT,ZA,ZA
C3572,M8769,317798.90344927256,DEBIT,AU,GR
C7303,M6577,545805.9443663484,TRANSFER,FR,BR
C5402,M5838,195343.80994138803,DEBIT,IN,ZA
C3630,M1575,541008.3731667337,TRANSFER,FR,JP
C1259,M3097,21967.578977064815,CASH_OUT,FR,BR
C2784,M6536,511598.17817290063,CASH_OUT,GR,IN
C6313,M4763,871750.5365823725,DEBIT,FR,ZA
C4399,M8206,676839.1162700797,DEBIT,BR,BR
C1464,M1951,636023.3723912112,PAYMENT,GB,AU
C1740,M3593,851713.3807047971,PAYMENT,AU,GB
C7920,M1068,654019.6020838048,TRANSFER,US,BR
C6346,M2267,427199.62777437695,CREDIT,ZA,ZA
C8153,M6016,363980.63983410294,TRANSFER,ZA,US
C7685,M6800,733875.8084841206,TRANSFER,FR,ZA
C3391,M7034,179785.72618699615,TRANSFER,BR,GB
C6034,M4981,755591.4135673903,PAYMENT,GR,JP
C6319,M6817,195286.7062952966,CREDIT,AU,GR
C7035,M1277,314446.0882245889,DEBIT,US,JP
C7842,M6480,805404.5877258067,TRANSFER,IN,US
C8653,M8778,175041.7005863283,TRANSFER,JP,GB
C6759,M2064,181852.87289635363,CASH_OUT,BR,US
C2784,M5547,570467.2991555316,DEBIT,US,FR
C1028,M2085,942312.0549939492,CASH_OUT,GB,IN
C6625,M7282,242237.00674603405,PAYMENT,JP,FR
C6606,M3888,87305.76390786005,CASH_OUT,AU,FR
C7071,M2184,947111.7323723958,CREDIT,IN,JP
C7580,M3905,243125.06704492614,TRANSFER,BR,IN
C7677,M6593,735676.8398538063,PAYMENT,US,FR
C3323,M6473,71234.98805619977,CREDIT,GR,AU
C1678,M6969,98993.77795380108,DEBIT,FR,ZA
C8963,M8369,793036.9908445491,PAYMENT,US,AU
C3859,M2942,860444.1751714946,CREDIT,ZA,GR
C3806,M6606,203909.54815437668,CASH_OUT,JP,JP
C6884,M6285,647962.6182614872,TRANSFER,ZA,IN
C1451,M4697,908227.3988899511,PAYMENT,BR,JP
C3538,M2021,746718.3698950547,CREDIT,GR,ZA
C2183,M1602,495932.9780167338,TRANSFER,BR,ZA
C2330,M4045,727984.5220150345,PAYMENT,BR,BR
C6436,M7199,227964.8423166136,CREDIT,GR,ZA
C8559,M5176,763811.0588523503,CASH_OUT,ZA,ZA
C5445,M5855,820139.1195018244,PAYMENT,GR,GB
C3400,M2060,105324.16691286422,CREDIT,US,BR
C1916,M5562,652358.7084415033,CASH_OUT,ZA,GB
C5713,M4927,518499.34822142706,PAYMENT,JP,GB
C3323,M3761,722340.7745126538,TRANSFER,US,IN
C3226,M6731,315589.4509174198,TRANSFER,BR,BR
C3056,M6577,170185.26274145866,TRANSFER,US,GB
C2785,M5288,876815.9909707373,DEBIT,GB,GR
C4677,M2178,185817.0548469729,CASH_OUT,FR,US
C6856,M5815,316096.3622399552,PAYMENT,BR,IN
C5892,M7367,159673.70440800913,CREDIT,IN,GB
C1909,M5891,494755.0107884301,CREDIT,BR,IN
C1164,M6939,242050.11959845843,PAYMENT,IN,AU
C6779,M6305,944834.3668231537,CASH_OUT,GR,GB
C7323,M3810,759128.6909912875,TRANSFER,US,JP
C1928,M5519,147717.93998080547,PAYMENT,GR,ZA
C3561,M7222,963717.0996435942,PAYMENT,US,GB
C6535,M6659,284360.1521213034,TRANSFER,US,US
C7403,M8070,856014.68639148,TRANSFER,ZA,ZA
C4689,M2675,74914.22986037642,DEBIT,ZA,IN
C4047,M6568,770190.0084280082,CREDIT,AU,US
C4331,M8633,512438.7934544693,DEBIT,IN,JP
C7817,M1725,797773.9650299938,DEBIT,FR,ZA
C7477,M2233,259543.20389276746,DEBIT,ZA,GB
C1109,M3057,985517.6931040498,TRANSFER,US,GB
C8388,M7412,680332.8023944193,DEBIT,AU,US
C8338,M8739,125009.63360496101,CASH_OUT,US,US
C4508,M6573,66798.30406298123,DEBIT,JP,JP
C3973,M6513,369486.8494731472,CREDIT,GB,JP
C4552,M1732,583962.8775082533,PAYMENT,ZA,US
C5501,M4528,261166.29676847457,CASH_OUT,GR,GR
C4505,M6087,891088.0334571174,DEBIT,JP,JP
C7241,M5773,824890.4570964065,DEBIT,IN,US
C4894,M3398,507428.0819377811,CREDIT,AU,US
C6464,M4140,663984.7604615156,TRANSFER,ZA,GR
C1028,M4603,551639.716536007,PAYMENT,JP,FR
C2237,M1392,785921.0689862672,CASH_OUT,ZA,GB
C3867,M8630,577156.665903237,CASH_OUT,GB,BR
C7891,M3938,234915.60005323155,PAYMENT,JP,JP
C2128,M3374,276775.8564450227,CASH_OUT,FR,GR
C5695,M1571,195311.4642774966,DEBIT,ZA,JP
C8201,M8054,673876.2470553154,CASH_OUT,GR,GR
C8834,M6023,228613.06070864515,CREDIT,GB,GR
C5432,M6368,690971.9404358772,DEBIT,GR,GB
C4686,M7824,949092.3213966981,TRANSFER,JP,GB
C8928,M6109,132038.6128292324,DEBIT,ZA,FR
C7175,M1575,844827.3412000524,PAYMENT,GR,FR
C5324,M8412,788339.0687635059,PAYMENT,AU,FR
C4530,M3386,891026.6965675511,DEBIT,BR,GR
C3138,M1647,456831.92513354606,CREDIT,BR,BR
C8113,M1047,338099.7875831987,CASH_OUT,IN,AU
C2929,M4632,943752.8872379182,DEBIT,GB,GB
C7946,M4183,549190.8525596338,PAYMENT,JP,AU
C1328,M3828,861764.8585925269,CASH_OUT,JP,JP
C8988,M4470,231989.16847869087,TRANSFER,GB,US
C2501,M3532,48403.215491687406,TRANSFER,AU,AU
C1547,M6171,337055.46209582593,PAYMENT,FR,ZA
C6113,M7942,658720.9168363168,PAYMENT,AU,FR
C2545,M3217,984150.3631098927,TRANSFER,BR,AU
C6395,M4087,190658.01370719777,DEBIT,US,ZA
C3731,M7082,936967.0617669771,CASH_OUT,GR,ZA
C4749,M4846,400588.1564368719,CASH_OUT,US,US
C5120,M2099,558051.4477242458,CREDIT,US,BR
C1680,M5921,434326.39540067094,PAYMENT,GR,JP
C1721,M7454,679555.9033695351,TRANSFER,ZA,FR
C7603,M3041,250430.30818701762,CREDIT,ZA,US
C8645,M8692,852094.0150470389,CASH_OUT,GR,ZA
C3706,M7878,418365.0896340272,PAYMENT,JP,US
C6929,M7119,345294.4928895165,PAYMENT,FR,ZA
C2610,M5713,58016.35410079675,CASH_OUT,JP,BR
C3438,M8120,893952.5475278889,TRANSFER,IN,JP
C5885,M2986,309518.8249631959,CASH_OUT,JP,FR
C4372,M1127,125181.349973043,TRANSFER,GR,AU
C5107,M6289,80429.0549012633,TRANSFER,ZA,FR
C2156,M7210,796011.5449925568,TRANSFER,US,AU
C3520,M6278,105890.0155362832,PAYMENT,ZA,BR
C3488,M1188,501773.0027101297,TRANSFER,JP,FR
C2853,M3951,601658.862802455,CREDIT,GB,BR
C7153,M8329,141274.13351749067,DEBIT,ZA,AU
C2019,M8681,387476.4332604973,PAYMENT,AU,JP
C5139,M4015,807419.0052478345,TRANSFER,GB,US
C7735,M2889,656653.8588129824,CREDIT,IN,BR
C4036,M8660,651038.5292279524,DEBIT,AU,AU
C1907,M4271,681626.68284054,CREDIT,AU,JP
C7361,M8060,775739.7311160413,DEBIT,ZA,JP
C1404,M4973,391875.2625295535,PAYMENT,ZA,IN
C6624,M3665,118349.73783777753,PAYMENT,GR,JP
C1016,M3702,375650.3883278782,CREDIT,GR,ZA
C5812,M6150,164256.06868423405,CREDIT,AU,IN
C8465,M6066,759891.8264249401,PAYMENT,IN,AU
C8550,M1101,581188.3160834815,TRANSFER,GB,BR
C5812,M5900,654285.0344581237,CREDIT,GR,FR
C6144,M2030,316787.9463300963,TRANSFER,GB,GB
C4770,M2956,70905.99739057806,PAYMENT,JP,ZA
C3388,M8817,853786.5207386352,DEBIT,FR,ZA
C3169,M4877,650289.1072100932,CREDIT,US,GR
C2680,M6571,775628.8543616994,TRANSFER,US,US
C6553,M2712,668803.6879907636,CREDIT,GB,US
C1454,M3735,710473.6385014922,CASH_OUT,BR,GR
C5112,M8510,34540.57024868542,DEBIT,IN,US
C3034,M6195,106348.92455411272,CREDIT,JP,ZA
C7401,M6775,555954.4949967314,TRANSFER,BR,AU
C2842,M2895,184589.30643347537,CASH_OUT,FR,ZA
C6375,M1538,273333.1482279231,PAYMENT,IN,BR
C6902,M7552,538795.3049160851,CREDIT,ZA,GR
C8426,M6552,930216.6560795836,DEBIT,ZA,FR
C7659,M4715,559470.2397843306,TRANSFER,BR,FR
C3499,M7371,151039.12207151979,PAYMENT,IN,ZA
C3570,M1211,829789.8315545764,TRANSFER,GB,IN
C5323,M8566,109317.31843296935,TRANSFER,GR,IN
C7197,M5179,855940.2868204471,CASH_OUT,BR,GR
C5363,M7443,520237.57705732726,DEBIT,ZA,JP
C4274,M8239,325435.8657792139,TRANSFER,ZA,BR
C7849,M6044,318148.7647261547,CREDIT,BR,BR
C2697,M2893,133647.864334557,DEBIT,US,ZA
C4944,M3631,561316.3590937825,CREDIT,BR,US
C3233,M3813,464735.56688465795,PAYMENT,US,IN
C8139,M8216,796759.5040086397,CREDIT,FR,FR
C7430,M8165,746400.2780934251,PAYMENT,AU,GR
C2506,M5610,183286.87986619456,CREDIT,BR,GR
C3472,M6934,297773.94594841974,TRANSFER,ZA,GR
C4789,M2079,674218.5410572836,DEBIT,BR,BR
C7647,M2480,945138.1731742099,PAYMENT,JP,GB
C3480,M6097,247030.15225968545,TRANSFER,ZA,BR
C4537,M6854,474853.3119842885,PAYMENT,AU,ZA
C5208,M8181,672641.883256047,TRANSFER,ZA,JP
C3930,M2316,194466.97045880355,TRANSFER,GR,FR
C4214,M6178,802990.8932138436,CASH_OUT,BR,FR
C6802,M3989,566066.2146725255,PAYMENT,JP,GR
C3616,M2305,38145.861283418795,TRANSFER,JP,FR
C8828,M5391,517566.23440028296,CASH_OUT,FR,ZA
C6754,M2881,846464.9089555838,PAYMENT,US,AU
C2528,M5611,20611.229012798183,CASH_OUT,ZA,FR
C5273,M7441,505131.81337561633,CREDIT,GB,GB
C6888,M7417,54630.25319377968,DEBIT,AU,GB
C7696,M1489,51194.17822367099,PAYMENT,GB,BR
C3793,M3631,777270.8158709746,CASH_OUT,BR,US
C8752,M1146,427741.8506615525,TRANSFER,IN,GR
C2224,M7133,344172.66813001403,CREDIT,BR,IN
C6050,M2733,328859.9808074003,CREDIT,GB,FR
C4050,M7861,210576.3784354399,DEBIT,JP,FR
C8154,M2059,923796.0558730849,CASH_OUT,JP,US
C6746,M6700,925935.964764632,DEBIT,JP,FR
C1167,M4463,188099.5206403347,DEBIT,US,BR
C2001,M6035,78488.36327623817,DEBIT,GR,FR
C3952,M1193,544741.674300523,CREDIT,GR,GR
C7371,M7056,458637.72403927834,CREDIT,BR,US
C7272,M4146,725332.6426841107,TRANSFER,FR,FR
C3142,M1287,820621.270702772,PAYMENT,FR,AU
C6083,M3977,468775.5847836653,TRANSFER,ZA,US
C6052,M6815,811718.9835493616,TRANSFER,US,AU
C1983,M1503,199303.84336478828,PAYMENT,ZA,BR
C5891,M1335,726424.4597047326,CREDIT,ZA,AU
C7942,M8032,454890.0161907864,TRANSFER,IN,BR
C3718,M4002,329907.74564519175,CREDIT,JP,BR
C7927,M8779,112131.78127192972,CREDIT,GR,JP
C4718,M6285,166633.63386728318,DEBIT,US,JP
C1518,M8311,928313.1977855943,CASH_OUT,GR,GR
C5775,M8965,351892.5844854492,TRANSFER,AU,US
C7866,M8923,515480.84602572815,PAYMENT,AU,FR
C5938,M7142,587146.0075237855,DEBIT,IN,US
C4201,M8193,929300.5943480848,CREDIT,ZA,FR
C5277,M7441,156213.48984505073,CASH_OUT,JP,AU
C6360,M8242,221447.6614857167,CASH_OUT,ZA,BR
C6854,M7300,718308.7140771503,TRANSFER,IN,ZA
C1532,M8688,412373.0346925209,TRANSFER,IN,BR
C3364,M7412,124138.11583666538,TRANSFER,FR,AU
C7263,M2224,522135.5819022063,PAYMENT,GR,AU
C7558,M6058,532233.8518694615,CASH_OUT,JP,GB
C2349,M5188,553149.0722097143,CASH_OUT,JP,ZA
C1133,M3428,167636.36951159217,CASH_OUT,GB,BR
C8684,M7673,383714.0977939677,DEBIT,US,US
C8884,M3026,500869.96513630444,CREDIT,AU,IN
C4522,M6087,856684.5340604356,CREDIT,GB,AU
C2092,M3502,437541.1571400944,DEBIT,ZA,BR
C2214,M6998,690148.1734762571,CASH_OUT,IN,JP
C5817,M7394,28739.747778022607,PAYMENT,ZA,FR
C2637,M2271,598923.2983407455,DEBIT,BR,AU
C8956,M4729,813032.4503475756,CASH_OUT,ZA,BR
C3400,M7430,964145.7520418942,DEBIT,JP,GB
C2858,M8525,876952.4056826358,PAYMENT,GR,US
C4954,M6979,90227.8484082321,CREDIT,GR,BR
C8348,M6113,710861.0195916207,TRANSFER,US,FR
C8087,M7345,420269.0637405105,CASH_OUT,GB,JP
C1588,M3749,383110.4265906328,TRANSFER,JP,BR
C4596,M7025,842337.4539818781,TRANSFER,US,JP
C4462,M6338,886451.9719566711,DEBIT,ZA,JP
C1268,M4913,47101.78519317734,CASH_OUT,US,AU
C1862,M3406,90120.91157609221,CASH_OUT,FR,JP
C6376,M7730,620430.8778121817,CASH_OUT,FR,JP
C5174,M4190,328387.65516908985,CASH_OUT,AU,FR
C4555,M5664,525559.4619067761,CREDIT,GB,AU
C1409,M6272,564724.9687028708,TRANSFER,JP,FR
C8594,M8603,121572.87134745062,TRANSFER,GB,FR
C7423,M1861,120449.9814248492,CREDIT,ZA,FR
C7179,M5115,358329.6687561736,CASH_OUT,GB,JP
C5368,M2285,121935.55871979866,PAYMENT,BR,ZA
C5450,M1659,447138.3790693909,CREDIT,AU,GR
C4046,M8492,714446.4857516042,PAYMENT,IN,ZA
C2370,M4701,832569.1673149168,PAYMENT,BR,GR
